lat_deg,lon_deg
0.158635,30.49055167
3.00988637,31.40211498
3.07493692,31.28074622
0.361383333,30.408155
0.152181667,30.50724
0.67475295,33.30741354
3.06437022,31.32333018
0.85939905,33.30555305
3.07528805,31.27979213
3.08351323,31.28294539
0.333261667,30.433
3.08078872,31.28135754
3.04128296,31.34664642
3.04955832,31.35300273
3.05215257,31.31736711
0.407153333,30.41109667
0.166653333,30.44554333
3.05347397,31.31232755
3.04242384,31.30694751
0.3417,30.543355
3.04923222,31.3526524
3.06049016,31.31724617
3.05138311,31.31112541
3.05590663,31.34124466
3.02717531,31.42515487
0.9694,33.37911
3.06455504,31.38444744
3.0728584,31.39137991
3.03176608,31.38618755
3.0311834,31.40177799
3.03164016,31.40487186
3.03105386,31.40590723
3.03704903,31.43001637
0.09965,30.36265667
0.77581,33.36155333
3.10591388,31.34574626
0.14699,30.53084833
3.1189045,31.3371526
3.13892959,31.36209511
3.11191266,31.39432585
3.13241763,31.34443634
3.13258518,31.34744086
3.13340894,31.34796135
3.10678581,31.39485539
0.167933333,30.41635667
0.78356412,33.35322089
3.13444306,31.36143635
3.10649796,31.35489443
2.80663268,31.07937405
2.7996843,31.04425263
2.79497748,31.0412211
0.62401,33.38901
2.79162281,31.12384796
2.79230081,31.06275274
-0.055821667,30.25842667
2.76441746,31.07499139
2.76613667,31.09246031
0.130493333,30.40771
-0.062133333,30.29662
0.222553333,30.43705167
2.76098023,31.06313648
2.77005954,31.06387708
2.78437935,31.0623071
-0.095488333,30.395705
2.78246655,31.05384866
2.74403039,31.05989982
0.016418333,30.31572
2.75442817,31.07072729
0.036776667,30.41718667
0.055155,30.42298333
-0.08488,30.28599
2.72616345,31.07101533
1.93248,32.0391
2.74068066,31.06842946
0.375075,30.46368167
0.83963709,33.29774351
0.338356667,30.73708833
2.74633041,31.07309618
0.063785,30.403285
-0.058726667,30.35143333
2.75605599,31.06534747
0.81792045,33.30097259
-0.08875,30.28360167
2.74862776,31.06240113
2.77442608,31.04159675
0.400733333,30.79432167
0.046693333,30.41815833
2.78657822,31.03077729
2.78645179,31.03086742
0.772528333,33.33067667
2.7882179,31.03263591
2.78706847,31.03196342
2.7838925,31.03058393
0.231216667,30.638545
0.713611667,33.41301667
2.77614651,31.02685614
2.77759644,31.03419115
0.5649,33.41354833
0.147733333,30.395135
0.099036285,30.41780948
2.78575541,31.03076966
0.357555,30.81564333
0.371741667,30.51535667
2.77440463,31.03415146
2.75069872,31.05157158
-0.084848821,30.26629351
2.76645206,31.0530386
2.77672667,31.04942499
-0.056761667,30.311285
-0.101465,30.33325167
0.335596667,30.76253167
0.317098485,30.75841465
-0.041861667,30.39117333
2.75026463,31.02961439
2.75671267,31.0358261
2.76112899,31.03275264
3.18508479,31.03649884
3.17735179,31.0783327
0.13741,30.39441667
0.328865026,30.75657426
0.297188333,30.65404167
3.17713538,31.08349648
0.196688333,30.62826167
0.099621667,30.3617
0.011931667,30.357415
0.725738333,33.2614
3.17954391,31.07079947
3.18439865,31.07520721
0.78902051,33.37796361
3.18451858,31.07166278
-0.115196667,30.38340833
0.81918254,33.29160736
3.15873215,31.0102023
3.17221471,31.08250707
