lat_deg,lon_deg
3.6550004,31.72063007
3.65330868,31.72038039
3.65488995,31.71929783
3.65151179,31.72248056
3.64612148,31.7290781
3.65727828,31.73235741
3.6486729,31.72965068
3.64862036,31.73086612
3.65883251,31.73132891
3.65434467,31.73016487
3.65109842,31.73712852
3.65098938,31.73676857
3.65716173,31.7330868
3.65881345,31.73064473
3.65280941,31.73181452
3.65081122,31.73230347
3.651537,31.73385992
3.65869266,31.73475917
3.66029236,31.72753669
3.66035247,31.71896597
3.66156754,31.72744486
3.65872001,31.72853821
3.65805116,31.72886326
3.66112768,31.72978621
3.6603289,31.72778871
3.65677263,31.72659637
3.65521457,31.72493306
3.65408552,31.72601498
3.65629876,31.72411228
3.65527578,31.72345653
3.65736474,31.7232015
2.46622571,31.35309481
2.46202794,31.36638911
2.47350813,31.39921197
2.46741273,31.35497253
2.49771266,31.37303506
2.50748141,31.34575148
2.48012395,31.38844112
2.42973353,31.3662124
2.41717103,31.37276395
2.38634418,31.46885201
2.37701757,31.46676736
2.4105457,31.45294628
2.41224682,31.45371762
2.36858439,31.46294642
2.37703366,31.45690401
2.38915354,31.45787955
2.40057391,31.4560865
2.39640019,31.46812155
2.40064471,31.47072433
2.34220404,31.43110261
2.34827823,31.42825473
2.3542993,31.45052755
2.35100189,31.4456491
2.34577591,31.40685944
2.33244653,31.39978087
2.35538871,31.41422102
2.44988459,31.45917766
2.45057197,31.45922183
2.43387093,31.46972503
2.43172952,31.46355024
2.43112814,31.45178102
2.42312644,31.4536064
2.48623463,31.51653183
2.48222725,31.51578996
2.47012578,31.51537181
2.47493764,31.50771424
2.47553342,31.50671546
2.47728823,31.50694728
2.47728823,31.50694728
2.46504584,31.50183556
2.46425747,31.49251183
2.46425747,31.49251183
2.46234542,31.49716279
2.46425211,31.48780908
2.46224403,31.4875326
2.46435088,31.48717954
2.46342936,31.50396845
2.46359174,31.5035996
2.45877104,31.47952481
2.46279522,31.50302501
2.51557833,31.45844512
